LastName,Region,Ethnicity,pred_1,pred_1_score,pred_2,pred_2_score
melderis,Latvia,White,White,0.9,Asian,0.1
melencio,Philippines,Asian,White,0.8,Black,0.2
mayorga,Venezuela,Hispanic,Hispanic,0.9,Asian,0.1
mayorga,Chile,Hispanic,Hispanic,0.9,Asian,0.1
mayorga,Peru,Hispanic,Hispanic,0.9,Asian,0.1
mayorga,El Salvador,Hispanic,Hispanic,0.9,Asian,0.1
melentyev,Russia,White,White,1.0,N/A,-1.0
melentyev,Kyrgyzstan,White,White,1.0,N/A,-1.0
meleshchenko,Kazakhstan,White,White,1.0,N/A,-1.0
meleshkevich,Belarus,White,White,1.0,N/A,-1.0
meleshko,Belarus,White,White,1.0,N/A,-1.0
sall,Denmark,White,Black,0.6,White,0.3
sall,Senegal,Black,Black,0.6,White,0.3
nelson,Guatemala,Hispanic,White,0.4,Asian,0.3
nelson,New Zealand,Asian,White,0.4,Asian,0.3
nelson,Sweden,White,White,0.4,Asian,0.3
retolaza,Guatemala,Hispanic,Hispanic,1.0,N/A,-1.0
melgunov,Russia,White,White,1.0,N/A,-1.0
meli,Ireland,White,Hispanic,0.6,White,0.3
melin,Argentina,Hispanic,White,0.9,Asian,0.1
melin,Sweden,White,White,0.9,Asian,0.1
melich,Czech Republic,White,Hispanic,0.8,White,0.2
melidoni,Greece,White,White,0.8,Hispanic,0.1
meligeni,Brazil,Hispanic,White,0.6,Hispanic,0.3
melikhov,Russia,White,White,1.0,N/A,-1.0
melikuziyev,Uzbekistan,White,White,1.0,N/A,-1.0
melikyan,Armenia,White,Hispanic,0.5,White,0.4
melink,Slovenia,White,White,0.7,Hispanic,0.3
melis,Hungary,White,Hispanic,0.7,White,0.3
melis,Belgium,White,Hispanic,0.7,White,0.3
melis,Aruba,Hispanic,Hispanic,0.7,White,0.3
melis,Curacao,Hispanic,Hispanic,0.7,White,0.3
haileyesus,Ethiopia,Black,White,0.6,Hispanic,0.3
melkman,Netherlands,White,White,0.9,Hispanic,0.1
mellaard,Netherlands,White,White,0.8,Hispanic,0.1
mellado,El Salvador,Hispanic,White,0.7,Hispanic,0.3
mellander,Sweden,White,White,1.0,N/A,-1.0
mellbin,Sweden,White,White,1.0,N/A,-1.0
melleby,Norway,White,White,1.0,N/A,-1.0
mellerud,Norway,White,White,1.0,N/A,-1.0
mellgren,Norway,White,White,1.0,N/A,-1.0
mellgren,Sweden,White,White,1.0,N/A,-1.0
melliger,Switzerland,White,White,1.0,N/A,-1.0
preiss,Argentina,Hispanic,White,0.9,Hispanic,0.1
mellouli,Tunisia,White,White,1.0,N/A,-1.0
mellstrm,Sweden,White,White,1.0,N/A,-1.0
melnichenko,Kazakhstan,White,White,1.0,N/A,-1.0
melnik,Russia,White,White,0.9,Asian,0.1
melnik,Israel,White,White,0.9,Asian,0.1
melnikov,Russia,White,White,1.0,N/A,-1.0
melnikova,Russia,White,White,1.0,N/A,-1.0
melnitsky,Russia,White,White,1.0,N/A,-1.0
melnyk,Russia,White,White,0.6,Asian,0.4
melnyk,Ukraine,White,White,0.6,Asian,0.4
melnykov,Ukraine,White,White,1.0,N/A,-1.0
melosi,Argentina,Hispanic,Hispanic,0.5,White,0.4
mels,Netherlands,White,White,1.0,N/A,-1.0
meltzer,Austria,White,Hispanic,0.5,White,0.4
melu,Zambia,Black,White,0.9,Hispanic,0.1
melville,South Africa,Black,White,0.4,Hispanic,0.4
melville,New Zealand,Asian,White,0.4,Hispanic,0.4
melyakh,Belarus,White,White,0.6,Asian,0.3
melzer,Austria,White,White,0.6,Asian,0.2
memedi,Serbia,White,White,1.0,N/A,-1.0
memelink,Netherlands,White,White,1.0,N/A,-1.0
memet,Romania,White,White,0.7,Hispanic,0.2
memi,Serbia,White,White,0.9,Black,0.1
memi,Turkey,White,White,0.9,Black,0.1
memo,Indonesia,Asian,Hispanic,0.8,White,0.2
berenguer,Cuba,Hispanic,Hispanic,0.9,White,0.1
menad,Algeria,White,White,1.0,N/A,-1.0
menage,Mauritius,White,White,0.6,Hispanic,0.3
menalda,Brazil,Hispanic,White,0.4,Asian,0.3
menc,Czech Republic,White,White,1.0,N/A,-1.0
menci,Argentina,Hispanic,Hispanic,0.6,White,0.4
menczel,Hungary,White,White,0.9,Hispanic,0.1
menczinger,Hungary,White,White,1.0,N/A,-1.0
mendelski,Poland,White,White,0.5,Asian,0.3
mendes,Brazil,Hispanic,Hispanic,0.5,White,0.3
mendes,Tanzania,Black,Hispanic,0.5,White,0.3
mendes,Mozambique,Black,Hispanic,0.5,White,0.3
mendes,Portugal,White,Hispanic,0.5,White,0.3
polo,Cuba,Hispanic,Hispanic,1.0,N/A,-1.0
polo,Colombia,Hispanic,Hispanic,1.0,N/A,-1.0
pintos,Uruguay,Hispanic,Hispanic,0.8,White,0.1
mendibayev,Uzbekistan,White,White,1.0,N/A,-1.0
mendil,Algeria,White,White,1.0,N/A,-1.0
yocupicio,Mexico,Hispanic,Hispanic,0.8,White,0.2
raig,Peru,Hispanic,White,0.8,Hispanic,0.2
mendonca,Kenya,Black,Hispanic,0.5,White,0.4
mendonca,Guinea-Bissau,Black,Hispanic,0.5,White,0.4
posas,Honduras,Hispanic,Hispanic,0.9,White,0.1
zarceno,Guatemala,Hispanic,Hispanic,0.8,Black,0.1
mendrek,Czech Republic,White,White,1.0,N/A,-1.0
mendy,Uruguay,Hispanic,Black,0.8,White,0.1
mendy,Senegal,Black,Black,0.8,White,0.1
menegalli,Switzerland,White,Hispanic,0.7,White,0.2
menegon,Swaziland,Black,Hispanic,0.6,White,0.4
orue,Cuba,Hispanic,Hispanic,1.0,N/A,-1.0
sez,Cuba,Hispanic,White,0.6,Asian,0.2
rentera,Mexico,Hispanic,Hispanic,0.8,White,0.2
menet,Switzerland,White,White,0.8,Hispanic,0.2
fanlong,China,Asian,Asian,1.0,N/A,-1.0
guanliang,China,Asian,Asian,0.9,Hispanic,0.1
lizhi,China,Asian,Asian,1.0,N/A,-1.0
qianghua,China,Asian,Asian,1.0,N/A,-1.0
suping,China,Asian,Asian,1.0,N/A,-1.0
xuguang,China,Asian,Asian,1.0,N/A,-1.0
menga,Brazil,Hispanic,Hispanic,0.5,White,0.4
menge,Turkey,White,White,0.9,Hispanic,0.1
mengel,Luxembourg,White,White,1.0,N/A,-1.0
menghi,Luxembourg,White,Hispanic,0.7,White,0.3
mengistou,Ethiopia,Black,Black,0.9,White,0.1
menini,Argentina,Hispanic,Hispanic,0.6,White,0.4
menis,Romania,White,White,0.6,Hispanic,0.4
menkov,Russia,White,White,1.0,N/A,-1.0
menkov,Uzbekistan,White,White,1.0,N/A,-1.0
menkova,Russia,White,White,1.0,N/A,-1.0
menkova,Belarus,White,White,1.0,N/A,-1.0
menocal,Nicaragua,Hispanic,Hispanic,0.5,White,0.5
menocal,Mexico,Hispanic,Hispanic,0.5,White,0.5
menon,Brazil,Hispanic,White,0.5,Hispanic,0.4
mensah,Ghana,Black,Black,0.9,Asian,0.1
mensah,Nigeria,Black,Black,0.9,Asian,0.1
mensah,Togo,Black,Black,0.9,Asian,0.1
kwei,Ghana,Black,White,0.5,Hispanic,0.5
mensch,Netherlands,White,White,0.7,Hispanic,0.2
menshchikov,Russia,White,White,1.0,N/A,-1.0
menshenin,Russia,White,White,1.0,N/A,-1.0
menshikov,Kazakhstan,White,White,0.6,Hispanic,0.4
menshov,Russia,White,White,1.0,N/A,-1.0
menshova,Russia,White,White,1.0,N/A,-1.0
menk,Czech Republic,White,Hispanic,0.5,White,0.5
mensink,Netherlands,White,White,0.8,Asian,0.1
mension,Netherlands,White,Hispanic,1.0,N/A,-1.0
menso,Netherlands,White,Hispanic,0.6,Black,0.3
mensonides,Netherlands,White,White,0.9,Black,0.1
ertel,Brazil,Hispanic,White,0.6,Hispanic,0.3
menten,Netherlands,White,White,1.0,N/A,-1.0
menton,Ireland,White,White,1.0,N/A,-1.0
mentsik,Hungary,White,White,1.0,N/A,-1.0
mentzer,Sweden,White,White,0.4,Black,0.2
menyoli,Cameroon,Black,White,0.5,Black,0.3
menzel,Belgium,White,White,0.7,Hispanic,0.2
menzl,Czech Republic,White,White,0.8,Hispanic,0.2
meolans,Argentina,Hispanic,White,0.7,Black,0.2
meppelink,Netherlands,White,White,0.9,Asian,0.1
pozzi,Uruguay,Hispanic,Hispanic,0.7,White,0.2
meraj,Pakistan,White,White,0.6,Asian,0.4
merawi,Ethiopia,Black,Black,0.7,White,0.2
arrien,Uruguay,Hispanic,Hispanic,0.9,Black,0.1
blasini,Puerto Rico,Hispanic,White,1.0,N/A,-1.0
mercali,Argentina,Hispanic,White,0.5,Hispanic,0.4
carbajal,Mexico,Hispanic,Hispanic,0.8,White,0.2
useche,Venezuela,Hispanic,Hispanic,0.9,Asian,0.1
mercier,Switzerland,White,White,0.7,Black,0.2
mercken,Belgium,White,White,1.0,N/A,-1.0
merckx,Belgium,White,White,1.0,N/A,-1.0
merdinyan,Armenia,White,White,0.4,Black,0.3
merea,Peru,Hispanic,White,0.9,Black,0.1
meredith,South Africa,Black,White,0.5,Asian,0.4
mernyi,Hungary,White,White,1.0,N/A,-1.0
ejigu,Ethiopia,Black,Black,1.0,N/A,-1.0
mergia,Ethiopia,Black,White,1.0,N/A,-1.0
merheb,Puerto Rico,Hispanic,White,0.9,Hispanic,0.1
merhi,Lebanon,White,White,1.0,N/A,-1.0
meridja,Algeria,White,White,0.9,Hispanic,0.1
merjan,Lebanon,White,White,0.5,Hispanic,0.3
merk,Russia,White,White,0.8,Hispanic,0.2
merk,Poland,White,White,0.8,Hispanic,0.2
merkel,China,Asian,White,0.7,Hispanic,0.2
merklein,Bahamas,Hispanic,White,1.0,N/A,-1.0
merkouris,Greece,White,White,0.8,Hispanic,0.2
merkov,Bulgaria,White,White,0.9,Asian,0.1
merkulov,Russia,White,White,1.0,N/A,-1.0
merkulova,Russia,White,White,1.0,N/A,-1.0
merli,Norway,White,White,0.7,Hispanic,0.3
marzi,Argentina,Hispanic,Hispanic,0.5,White,0.5
mermillod,Switzerland,White,White,0.8,Black,0.1
mermoud,Switzerland,White,White,0.9,Hispanic,0.1
mermut,Turkey,White,White,0.9,Hispanic,0.1
meronen,Finland,White,White,1.0,N/A,-1.0
merousis,Greece,White,White,1.0,N/A,-1.0
merren,Cayman Islands,Hispanic,Black,0.4,White,0.3
merrild,Denmark,White,White,1.0,N/A,-1.0
merrill,Sri Lanka,Asian,Asian,0.5,White,0.4
merry,Morocco,White,White,0.5,Black,0.2
merry,New Zealand,Asian,White,0.5,Black,0.2
mersal,Egypt,White,White,0.8,Black,0.1
mersch,Luxembourg,White,White,0.8,Asian,0.1
mert,Turkey,White,White,1.0,N/A,-1.0
mertanen,Finland,White,White,1.0,N/A,-1.0
mertes,Luxembourg,White,White,1.0,N/A,-1.0
merto,Philippines,Asian,White,0.7,Black,0.3
merz,Austria,White,White,0.5,Hispanic,0.3
merzlikin,Serbia,White,White,1.0,N/A,-1.0
bonell,Cuba,Hispanic,White,0.4,Hispanic,0.3
rosell,Cuba,Hispanic,Hispanic,1.0,N/A,-1.0
rosell,Sweden,White,Hispanic,1.0,N/A,-1.0
vaquero,Colombia,Hispanic,Hispanic,0.8,White,0.2
fresneda,Cuba,Hispanic,Hispanic,1.0,N/A,-1.0
mesbahi,Morocco,White,White,0.9,Asian,0.1
meschik,Austria,White,White,1.0,N/A,-1.0
mesec,Serbia,White,White,1.0,N/A,-1.0
tikue,Eritrea,Black,White,0.6,Asian,0.3
tariku,Ethiopia,Black,Black,0.8,White,0.2
mesfin,Eritrea,Black,Black,0.9,White,0.1
meshcheryakova,Russia,White,White,1.0,N/A,-1.0
meshkov,Russia,White,Hispanic,0.5,Asian,0.3
meshref,Egypt,White,White,0.8,Black,0.1
mesiarik,Czech Republic,White,White,0.7,Black,0.3
mesk,Slovakia,White,White,0.9,Black,0.1
meskens,Belgium,White,White,0.8,Asian,0.2
meskine,Algeria,White,White,1.0,N/A,-1.0
mesmar,Syria,White,White,0.9,Asian,0.1
msot,Belgium,White,White,0.5,Asian,0.3
messam,New Zealand,Asian,White,0.6,Hispanic,0.2
messaoudi,Tunisia,White,White,0.8,Hispanic,0.1
messitt,Ireland,White,White,0.6,Hispanic,0.2
messner,Austria,White,White,1.0,N/A,-1.0
messner,Serbia,White,White,1.0,N/A,-1.0
messomo,Cameroon,Black,White,0.9,Asian,0.1
mestdagh,Belgium,White,White,0.9,Hispanic,0.1
mester,Hungary,White,White,1.0,N/A,-1.0
meter,Serbia,White,White,0.6,Hispanic,0.2
mszros,Hungary,White,White,1.0,N/A,-1.0
mszros,Slovakia,White,White,1.0,N/A,-1.0
meta,Papua New Guinea,Black,White,0.5,Black,0.3
metallidou,Greece,White,White,1.0,N/A,-1.0
metaxas,Greece,White,White,0.9,Asian,0.1
metelkov,Russia,White,White,0.9,Hispanic,0.1
metman,Netherlands,White,White,0.9,Hispanic,0.1
metodiev,Bulgaria,White,White,0.6,Asian,0.2
metodieva,Bulgaria,White,White,1.0,N/A,-1.0
metsola,Finland,White,White,1.0,N/A,-1.0
mettler,Switzerland,White,White,0.6,Hispanic,0.2
metu,Nigeria,Black,Black,0.8,White,0.2
metwalli,Egypt,White,White,0.8,Asian,0.1
metz,Denmark,White,White,0.8,Black,0.1
metzger,Switzerland,White,White,0.8,Asian,0.1
metzger,Austria,White,White,0.8,Asian,0.1
metzler,Luxembourg,White,White,0.8,Asian,0.2
meuleman,Belgium,White,White,0.9,Hispanic,0.1
meulendijks,Netherlands,White,White,1.0,N/A,-1.0
meuli,Switzerland,White,White,1.0,N/A,-1.0
meuller,Sweden,White,White,0.9,Hispanic,0.1
meuring,Netherlands,White,White,0.9,Black,0.1
meuris,Belgium,White,White,1.0,N/A,-1.0
meuter,Belgium,White,White,0.8,Hispanic,0.2
mewalal,India,Asian,Black,0.6,White,0.4
mewett,Bermuda,White,White,0.5,Asian,0.3
mewis,Belgium,White,White,1.0,N/A,-1.0
mexis,Greece,White,White,1.0,N/A,-1.0
meyboom,Belgium,White,White,1.0,N/A,-1.0
meyburg,Netherlands,White,White,0.8,Asian,0.1
ndong,Gabon,Black,Black,0.6,White,0.4
ndong,Equatorial Guinea,Black,Black,0.6,White,0.4
stadelhofen,Switzerland,White,Black,0.6,White,0.4
sluis,Netherlands,White,White,1.0,N/A,-1.0
meyers,South Africa,Black,White,0.8,Asian,0.1
meylink,Netherlands,White,White,0.8,Hispanic,0.2
meynen,Luxembourg,White,White,1.0,N/A,-1.0
ze,Cameroon,Black,Asian,0.7,White,0.3
meyten,Belgium,White,White,0.7,Asian,0.2
mezei,Hungary,White,White,1.0,N/A,-1.0
mezentsev,Kazakhstan,White,White,1.0,N/A,-1.0
mezentsev,Ukraine,White,White,1.0,N/A,-1.0
mezga,Belarus,White,White,1.0,N/A,-1.0
mezgebu,Ethiopia,Black,Black,0.5,White,0.4
mezhidov,Russia,White,White,1.0,N/A,-1.0
meziane,Morocco,White,White,0.7,Black,0.2
meziane,Algeria,White,White,0.7,Black,0.2
meik,Serbia,White,White,0.8,Hispanic,0.2
mezin,Belarus,White,White,0.6,Hispanic,0.2
mezlini,Tunisia,White,White,1.0,N/A,-1.0
menar,Slovenia,White,White,0.6,Hispanic,0.2
mezulian,Austria,White,White,0.6,Hispanic,0.3
mhaladi,Botswana,Black,Black,1.0,N/A,-1.0
mhiri,Tunisia,White,White,1.0,N/A,-1.0
renrong,China,Asian,Asian,1.0,N/A,-1.0
papilaya,Indonesia,Asian,Asian,0.6,White,0.2
miahkykh,Ukraine,White,White,1.0,N/A,-1.0
miaouli,Cyprus,White,White,1.0,N/A,-1.0
mizek,Poland,White,White,0.6,Black,0.4
jacinto,Brazil,Hispanic,Hispanic,0.5,White,0.5
micah,Ghana,Black,Black,0.9,White,0.1
micallef,Malta,White,White,0.8,Hispanic,0.1
mica,Poland,White,White,0.6,Hispanic,0.3
miccuci,Brazil,Hispanic,Hispanic,0.5,White,0.5
micha,Belgium,White,White,0.7,Hispanic,0.2
michael,Nigeria,Black,White,0.4,Asian,0.4
michaeli,Israel,White,White,1.0,N/A,-1.0
michalis,Netherlands,White,White,0.8,Hispanic,0.2
michaels,South Africa,Black,Hispanic,0.4,White,0.3
michaelsen,Denmark,White,White,0.9,Hispanic,0.1
michalak,Poland,White,White,0.9,Hispanic,0.1
michalczuk,Poland,White,White,1.0,N/A,-1.0
michalek,Slovakia,White,White,0.9,Hispanic,0.1
michalik,Poland,White,White,1.0,N/A,-1.0
michalk,Czech Republic,White,White,0.8,Hispanic,0.2
michalkiewicz,Poland,White,White,1.0,N/A,-1.0
michalko,Czech Republic,White,White,1.0,N/A,-1.0
michalska,Poland,White,White,1.0,N/A,-1.0
michalski,Poland,White,White,1.0,N/A,-1.0
halbinger,Mexico,Hispanic,White,1.0,N/A,-1.0
michaux,Luxembourg,White,White,1.0,N/A,-1.0
michaux,Russia,White,White,1.0,N/A,-1.0
michel,Austria,White,White,0.5,Hispanic,0.3
michel,Belgium,White,White,0.5,Hispanic,0.3
michel,Argentina,Hispanic,White,0.5,Hispanic,0.3
michel,Switzerland,White,White,0.5,Hispanic,0.3
michel,Boliva,Hispanic,White,0.5,Hispanic,0.3
michel,Luxembourg,White,White,0.5,Hispanic,0.3
bonaba,Uruguay,Hispanic,White,0.6,Hispanic,0.3
michelet,Belgium,White,White,0.8,Black,0.2
michelet,Norway,White,White,0.8,Black,0.2
michelotti,San Marino,White,Hispanic,0.9,White,0.1
michels,Netherlands,White,White,1.0,N/A,-1.0
michelsen,New Zealand,Asian,White,0.9,Asian,0.1
michelsen,Norway,White,White,0.9,Asian,0.1
michelson,Estonia,White,White,0.6,Asian,0.2
michie,India,Asian,White,0.4,Asian,0.4
michielin,Switzerland,White,White,0.6,Hispanic,0.2
michiels,Belgium,White,White,1.0,N/A,-1.0
michiki,Japan,Asian,Asian,1.0,N/A,-1.0
michinaga,Japan,Asian,Asian,1.0,N/A,-1.0
michl,Czech Republic,White,White,0.7,Black,0.2
mici,Serbia,White,White,0.5,Hispanic,0.3
mii,Serbia,White,Asian,1.0,N/A,-1.0
mii,Montenegro,White,Asian,1.0,N/A,-1.0
mick,Slovakia,White,White,0.7,Hispanic,0.2
micka,Czech Republic,White,White,1.0,N/A,-1.0
mickiewicz,Poland,White,White,1.0,N/A,-1.0
mickunas,Poland,White,White,0.9,Black,0.1
midana,Guinea-Bissau,Black,White,0.8,Hispanic,0.2
middag,Netherlands,White,White,0.9,Hispanic,0.1
middelberg,Netherlands,White,White,0.5,Hispanic,0.3
middelboe,Denmark,White,White,1.0,N/A,-1.0
midler,Russia,White,White,0.8,Hispanic,0.1
midling,Norway,White,White,1.0,N/A,-1.0
midtlyng,Norway,White,White,1.0,N/A,-1.0
mielcarski,Poland,White,White,1.0,N/A,-1.0
mielniczak,Poland,White,White,1.0,N/A,-1.0
mientki,Poland,White,White,0.9,Black,0.1
mierzejewski,Poland,White,White,1.0,N/A,-1.0
mieses,Dominican Republic,Hispanic,Hispanic,0.8,White,0.1
mieto,Finland,White,White,0.4,Hispanic,0.3
miettinen,Finland,White,White,0.9,Asian,0.1
miettunen,Finland,White,White,1.0,N/A,-1.0
mitus,Poland,White,White,1.0,N/A,-1.0
miez,Switzerland,White,Hispanic,0.5,White,0.4
miezis,Latvia,White,White,1.0,N/A,-1.0
migal,Belarus,White,White,1.0,N/A,-1.0
migeot,Belgium,White,White,0.9,Hispanic,0.1
mighty,Jamaica,Hispanic,White,0.9,Hispanic,0.1
mignon,Belgium,White,White,0.7,Hispanic,0.3
crisera,Uruguay,Hispanic,White,0.8,Black,0.1
miguchi,Japan,Asian,Asian,1.0,N/A,-1.0
miguel,Brazil,Hispanic,Hispanic,0.9,Asian,0.1
miguel,Portugal,White,Hispanic,0.9,Asian,0.1
migueles,Argentina,Hispanic,Hispanic,1.0,N/A,-1.0
migunova,Russia,White,White,1.0,N/A,-1.0
mihailov,Moldova,White,White,0.9,Hispanic,0.1
mihajlovi,Serbia,White,White,0.9,Black,0.1
mihalache,Romania,White,White,1.0,N/A,-1.0
mihalachi,Romania,White,White,1.0,N/A,-1.0
mihalcea,Romania,White,White,0.6,Asian,0.2
mihali,Serbia,White,White,1.0,N/A,-1.0
mihalic,Romania,White,White,0.8,Asian,0.1
mihalinec,Slovenia,White,White,1.0,N/A,-1.0
mihani,Iran,White,White,0.8,Black,0.1
mihara,Japan,Asian,Asian,0.8,White,0.2
miheli,Croatia,White,White,0.8,Black,0.1
mihelson,Estonia,White,White,0.8,Hispanic,0.2
mihi,Serbia,White,White,0.7,Hispanic,0.3
mih,Hungary,White,White,1.0,N/A,-1.0
mijatovi,Serbia,White,White,1.0,N/A,-1.0
mijer,Netherlands,White,White,1.0,N/A,-1.0
miji,Serbia,White,Asian,0.8,White,0.2
mijnarends,Netherlands,White,White,1.0,N/A,-1.0
mika,Poland,White,White,0.6,Black,0.2
mikaelian,Greece,White,White,0.9,Asian,0.1
mikaelsson,Sweden,White,White,0.9,Hispanic,0.1
mikala,Czech Republic,White,White,1.0,N/A,-1.0
mikata,Japan,Asian,Asian,0.9,Black,0.1
mikawa,Japan,Asian,Asian,0.8,White,0.2
mikayelyan,Armenia,White,White,1.0,N/A,-1.0
mikayelyan,Russia,White,White,1.0,N/A,-1.0
mike,Hungary,White,Hispanic,0.3,White,0.3
mike,Czech Republic,White,Hispanic,0.3,White,0.3
mikec,Serbia,White,White,0.9,Hispanic,0.1
mikel,Nigeria,Black,White,0.4,Black,0.3
mikhail,Greece,White,White,0.8,Black,0.1
mikhailidis,Greece,White,White,0.9,Hispanic,0.1
mikhailidis,Cyprus,White,White,0.9,Hispanic,0.1
mikhalenko,Belarus,White,White,1.0,N/A,-1.0
mikhalev,Bulgaria,White,White,1.0,N/A,-1.0
mikhaleva,Bulgaria,White,White,1.0,N/A,-1.0
mikhalovich,Belarus,White,White,1.0,N/A,-1.0
mikhalyov,Belarus,White,White,1.0,N/A,-1.0
mikhan,Belarus,White,White,0.9,Asian,0.1
mikhas,Greece,White,White,1.0,N/A,-1.0
mikhaylin,Russia,White,White,0.9,Asian,0.1
mikhaylov,Russia,White,White,1.0,N/A,-1.0
mikhaylov,Bulgaria,White,White,1.0,N/A,-1.0
mikhaylov,Uzbekistan,White,White,1.0,N/A,-1.0
mikhaylova,Bulgaria,White,White,1.0,N/A,-1.0
mikhaylova,Kazakhstan,White,White,1.0,N/A,-1.0
mikhaylova,Russia,White,White,1.0,N/A,-1.0
mikheeva,Armenia,White,White,1.0,N/A,-1.0
mikheyev,Russia,White,White,1.0,N/A,-1.0
mikhina,Kazakhstan,White,White,1.0,N/A,-1.0
mikhnevich,Belarus,White,White,1.0,N/A,-1.0
mikhnovets,Belarus,White,White,1.0,N/A,-1.0
miki,Japan,Asian,Asian,0.9,White,0.1
miki,Serbia,White,Asian,0.9,White,0.1
mikiashvili,Georgia,White,White,1.0,N/A,-1.0
mikina,Poland,White,White,1.0,N/A,-1.0
mikina,Azerbaijan,White,White,1.0,N/A,-1.0
mikkelson,New Zealand,Asian,White,0.5,Asian,0.3
mikkola,Finland,White,White,1.0,N/A,-1.0
mikkolainen,Finland,White,White,1.0,N/A,-1.0
mikkonen,Finland,White,White,1.0,N/A,-1.0
mikla,Hungary,White,White,1.0,N/A,-1.0
miklavc,Slovenia,White,White,0.8,Hispanic,0.2
mikler,Hungary,White,White,0.9,Asian,0.1
miklo,Romania,White,White,0.9,Black,0.1
mikolasch,Austria,White,White,0.9,Black,0.1
mikos,Poland,White,White,1.0,N/A,-1.0
mikrut,Poland,White,White,1.0,N/A,-1.0
mikryukova,Uzbekistan,White,White,0.9,Hispanic,0.1
mikk,Czech Republic,White,White,1.0,N/A,-1.0
ondo,Equatorial Guinea,Black,White,0.8,Hispanic,0.2
mikula,Austria,White,White,0.9,Black,0.1
mikul,Czech Republic,White,White,1.0,N/A,-1.0
mikulchik,Belarus,White,White,0.9,Asian,0.1
mikulec,Czech Republic,White,White,0.5,Hispanic,0.3
mikuli,Croatia,White,White,1.0,N/A,-1.0
mikulich,Belarus,White,White,1.0,N/A,-1.0
mikulski,Poland,White,White,0.9,Hispanic,0.1
mikunda,Czech Republic,White,White,0.9,Black,0.1
mikua,Poland,White,White,0.6,Hispanic,0.3
miladinovi,Serbia,White,White,1.0,N/A,-1.0
milakov,Serbia,White,White,0.8,Asian,0.2
milan,Romania,White,White,0.4,Hispanic,0.3
milanesio,Argentina,Hispanic,White,0.9,Black,0.1
stoyanov,Bulgaria,White,White,0.9,Hispanic,0.1
milanov,Bulgaria,White,White,1.0,N/A,-1.0
milanov,Belgium,White,White,1.0,N/A,-1.0
milanov,Czech Republic,White,White,1.0,N/A,-1.0
litre,Croatia,White,White,0.6,Hispanic,0.2
milas,Greece,White,White,0.9,Asian,0.1
milassin,Hungary,White,White,0.9,Hispanic,0.1
milazar,Mauritius,White,White,0.9,Hispanic,0.1
milbourn,Sweden,White,White,0.6,Asian,0.2
milburn,Cayman Islands,Hispanic,Asian,0.7,Hispanic,0.2
milchev,Ukraine,White,White,1.0,N/A,-1.0
mild,Sweden,White,White,1.0,N/A,-1.0
mildh,Finland,White,White,1.0,N/A,-1.0
mildzikhov,Kyrgyzstan,White,White,1.0,N/A,-1.0
miled,Tunisia,White,White,1.0,N/A,-1.0
mileder,Austria,White,White,1.0,N/A,-1.0
milek,Serbia,White,White,0.6,Hispanic,0.4
milenkov,Bulgaria,White,White,1.0,N/A,-1.0
milenkovi,Serbia,White,White,1.0,N/A,-1.0
milenkovi,Slovenia,White,White,1.0,N/A,-1.0
passo,Argentina,Hispanic,White,0.6,Hispanic,0.3
milev,Bulgaria,White,White,1.0,N/A,-1.0
mileva,Bulgaria,White,White,1.0,N/A,-1.0
milewski,Poland,White,White,1.0,N/A,-1.0
milhas,Argentina,Hispanic,White,0.5,Hispanic,0.4
miliaiev,Ukraine,White,White,1.0,N/A,-1.0
milin,Cuba,Hispanic,White,0.9,Asian,0.1
milin,Croatia,White,White,0.9,Asian,0.1
mili,Serbia,White,White,0.8,Black,0.2
milinkovi,Serbia,White,White,0.7,Asian,0.2
milinkovic,Argentina,Hispanic,White,0.8,Hispanic,0.2
miliotis,Greece,White,White,0.8,Hispanic,0.1
militaru,Romania,White,White,0.8,Hispanic,0.1
miljak,Serbia,White,White,0.8,Hispanic,0.2
miller,Fiji,Asian,White,0.4,Asian,0.3
miller,Luxembourg,White,White,0.4,Asian,0.3
miller,New Zealand,Asian,White,0.4,Asian,0.3
miller,Brazil,Hispanic,White,0.4,Asian,0.3
miller,Antigua,Hispanic,White,0.4,Asian,0.3
miller,Jamaica,Hispanic,White,0.4,Asian,0.3
miller,Bahamas,Hispanic,White,0.4,Asian,0.3
miller,Austria,White,White,0.4,Asian,0.3
miller,Norway,White,White,0.4,Asian,0.3
miller,Cuba,Hispanic,White,0.4,Asian,0.3
millet,India,Asian,White,0.5,Asian,0.3
milliard,Netherlands,White,White,0.7,Black,0.2
milligan,Ireland,White,White,0.4,Asian,0.3
millington,New Zealand,Asian,Asian,0.4,White,0.4
millonig,Austria,White,White,0.7,Hispanic,0.2
mills,Trinidad,Hispanic,White,0.5,Hispanic,0.4
mills,New Zealand,Asian,White,0.5,Hispanic,0.4
mills,Israel,White,White,0.5,Hispanic,0.4
milne,South Africa,Black,White,0.5,Hispanic,0.3
milne,Zimbabwe,White,White,0.5,Hispanic,0.3
milne,Ireland,White,White,0.5,Hispanic,0.3
rashd,Egypt,White,White,0.9,Hispanic,0.1
milo,Slovakia,White,White,0.8,Hispanic,0.1
milo,Czech Republic,White,White,0.8,Hispanic,0.1
milo,Serbia,White,White,0.8,Hispanic,0.1
milon,Bangladesh,White,White,0.9,Hispanic,0.1
milonakis,Greece,White,White,1.0,N/A,-1.0
